fixture_id,id_jugador_titular,name_jugador_titular
877942,47270.0,Unai Simón
877942,47275.0,De Marcos
877942,47278.0,Dani Vivian
877942,47271.0,Yeray
877942,47273.0,Yuri
877942,128398.0,Oihan Sancet
877942,47418.0,Mikel Vesga
877942,2672.0,Muniain
877942,47294.0,Iñaki Williams
877942,104853.0,Asier Villalibre
877942,30510.0,Álex Berenguer
877942,2814.0,P. Rajković
877942,26302.0,Pablo Maffeo
877942,46738.0,M. Valjent
877942,46733.0,Raíllo
877942,181582.0,Copete
877942,1687.0,Jaume Costa
877942,927.0,Lee Kang-In
877942,2208.0,C. Grenier
877942,1484.0,R. Battaglia
877942,46742.0,Dani Rodríguez
877942,50048.0,V. Muriqi
877943,127.0,M. ter Stegen
877943,101814.0,R. Araujo
877943,2282.0,A. Christensen
877943,619.0,Eric García
877943,128.0,Jordi Alba
877943,296667.0,Gavi
877943,144.0,Sergio Busquets
877943,133609.0,Pedri
877943,1496.0,Raphinha
877943,521.0,R. Lewandowski
877943,153.0,O. Dembélé
877943,47527.0,S. Dimitrievski
877943,20520.0,I. Balliu
877943,18895.0,F. Lejeune
877943,47533.0,Catena
877943,736.0,Fran García
877943,47285.0,Unai López
877943,41552.0,P. Ciss
877943,131546.0,Isi Palazón
877943,47557.0,Ó. Trejo
877943,47543.0,Álvaro García
877943,52.0,Sergio Camello
877944,46672.0,Rui Silva
877944,47119.0,Aitor Ruibal
877944,2469.0,G. Pezzella
877944,1565.0,Edgar González
877944,47547.0,Álex Moreno
877944,2476.0,G. Rodríguez
877944,1580.0,William Carvalho
877944,185477.0,Rodri
877944,668.0,N. Fekir
877944,47320.0,Juanmi
877944,47348.0,Borja Iglesias
877944,46961.0,Edgar Badia
877944,189866.0,John Nwankwo
877944,1983.0,E. Roco
877944,47378.0,Bigas
877944,2486.0,H. Palacios
877944,414.0,Omar Mascarell
877944,47414.0,Gumbau
877944,64268.0,J. Mojica
877944,47398.0,Pere Milla
877944,47471.0,Roger Martí
877944,47002.0,Fidel
877945,2464.0,A. Marchesín
877945,47432.0,Hugo Mallo
877945,1926.0,J. Aidoo
877945,47277.0,Unai Núñez
877945,47566.0,Javier Galán
877945,47435.0,Fran Beltrán
877945,5921.0,A. Solari
877945,47416.0,Óscar Rodríguez
877945,570.0,F. Cervi
877945,47445.0,Iago Aspas
877945,1830.0,Gonçalo Paciência
877945,21566.0,B. Lecomte
877945,46968.0,Óscar Gil
877945,2042.0,Sergi Gómez
877945,47249.0,L. Cabrera
877945,46764.0,Brian Oliván
877945,10169.0,Vinicius Souza
877945,47478.0,Fernando Calero
877945,47336.0,Darder
877945,199824.0,Rubén Sánchez
877945,18907.0,Joselu
877945,128581.0,Nico Melamed
877946,6492.0,J. Ledesma
877946,47307.0,Zaldúa
877946,46818.0,Luis Hernández
877946,162058.0,Víctor Chust
877946,46759.0,A. Espino
877946,47041.0,Alberto Perea
877946,47229.0,Fali Jiménez
877946,46772.0,José Mari
877946,2508.0,S. Arzamendia
877946,18833.0,Lucas Pérez
877946,47525.0,A. Lozano
877946,47269.0,Álex Remiro
877946,47298.0,Elustondo
877946,47314.0,Zubeldia
877946,47301.0,R. Le Normand
877946,18867.0,Diego Rico
877946,47440.0,Brais Méndez
877946,47315.0,Martín Zubimendi
877946,47311.0,Mikel Merino
877946,634.0,David Silva
877946,32862.0,T. Kubo
877946,2864.0,A. Isak
877947,46646.0,Sergio Herrera
877947,47391.0,Rubén Peña
877947,46652.0,Unai García
877947,46653.0,David García
877947,46967.0,Juan Cruz
877947,46667.0,Kike Barja
877947,46662.0,Moncayola
877947,1825.0,Lucas Torró
877947,47574.0,Moi Gómez
877947,47579.0,E. Ávila
877947,67939.0,Aimar Oroz
877947,2701.0,Y. Bounou
877947,2054.0,Navas
877947,1489.0,N. Gudelj
877947,25345.0,K. Rekik
877947,1493.0,M. Acuña
877947,452.0,Fernando
877947,15.0,T. Delaney
877947,389.0,J. Corona
877947,30433.0,A. Gómez
877947,1911.0,L. Ocampos
877947,47013.0,Rafa Mir
877948,46904.0,Fernando Martínez
877948,129.0,Chumi Brandariz
877948,305803.0,Kaiky
877948,47356.0,Rodrigo Ely
877948,340.0,S. Babić
877948,47530.0,Sergio Akieme
877948,6065.0,L. Robertone
877948,47056.0,Íñigo Eguaras
877948,190485.0,Samú Costa
877948,138776.0,L. Ramazani
877948,31406.0,U. Sadiq
877948,730.0,T. Courtois
877948,757.0,Lucas Vázquez
877948,2285.0,A. Rüdiger
877948,735.0,Nacho
877948,653.0,F. Mendy
877948,2207.0,E. Camavinga
877948,1271.0,A. Tchouaméni
877948,752.0,T. Kroos
877948,756.0,F. Valverde
877948,759.0,K. Benzema
877948,762.0,Vinícius Júnior
877949,47247.0,David Soria
877949,119742.0,Juan Iglesias
877949,47250.0,D. Dakonam
877949,2819.0,S. Mitrović
877949,46795.0,Domingos Duarte
877949,5987.0,F. Angileri
877949,143.0,Carles Aleñá
877949,47258.0,M. Arambarri
877949,2824.0,N. Maksimović
877949,47472.0,Borja Mayoral
877949,47499.0,E. Ünal
877949,29.0,J. Oblak
877949,6503.0,N. Molina
877949,39.0,S. Savić
877949,20.0,A. Witsel
877949,22225.0,Reinildo
877949,48.0,Saúl
877949,753.0,Marcos Llorente
877949,50.0,Koke
877949,45.0,T. Lemar
877949,59.0,Álvaro Morata
877949,583.0,João Félix
877950,1682.0,Asenjo
877950,47078.0,Luis Pérez
877950,47487.0,Joaquín Fernández
877950,31386.0,J. El Yamiq
877950,2040.0,Escudero
877950,104941.0,Monchu
877950,16369.0,G. Plata
877950,2053.0,Roque Mesa
877950,47195.0,Álvaro Aguado
877950,47492.0,Toni Villa
877950,1583.0,Sergio León
877950,47296.0,G. Rulli
877950,166.0,J. Foyth
877950,314.0,Raúl Albiol
877950,46815.0,Pau Torres
877950,1702.0,Pedraza
877950,184226.0,Yeremi Pino
877950,18802.0,É. Capoue
877950,928.0,Dani Parejo
877950,924.0,F. Coquelin
877950,1707.0,Gerard Moreno
877950,283058.0,N. Jackson
877951,24760.0,G. Mamardashvili
877951,1482.0,Thierry Correia
877951,48372.0,E. Cömert
877951,916.0,M. Diakhaby
877951,162175.0,Jesús Vázquez
877951,162106.0,Y. Musah
877951,919.0,Hugo Guillamón
877951,930.0,Carlos Soler
877951,1641.0,Samu Castillejo
877951,47264.0,Hugo Duro
877951,126936.0,Samuel Lino
877951,47153.0,Juan Carlos
877951,135334.0,S. Bueno
877951,47334.0,David López
877951,47511.0,Juanpe
877951,197448.0,Yan Couto
877951,187987.0,Ramón Terrats
877951,47516.0,Aleix García
877951,47514.0,Valery
877951,136117.0,Rodrigo Riquelme
877951,47263.0,Samuel Sáiz
877951,50856.0,V. Castellanos
877952,47270.0,Unai Simón
877952,47275.0,De Marcos
877952,47278.0,Dani Vivian
877952,47271.0,Yeray
877952,47273.0,Yuri
877952,128398.0,Oihan Sancet
877952,47418.0,Mikel Vesga
877952,183799.0,Nico Williams
877952,2672.0,Muniain
877952,30510.0,Álex Berenguer
877952,47294.0,Iñaki Williams
877952,24760.0,G. Mamardashvili
877952,1482.0,Thierry Correia
877952,915.0,Gabriel Paulista
877952,916.0,M. Diakhaby
877952,162175.0,Jesús Vázquez
877952,162106.0,Y. Musah
877952,919.0,Hugo Guillamón
877952,930.0,Carlos Soler
877952,1641.0,Samu Castillejo
877952,47264.0,Hugo Duro
877952,126936.0,Samuel Lino
877953,29.0,J. Oblak
877953,39.0,S. Savić
877953,20.0,A. Witsel
877953,22225.0,Reinildo
877953,50.0,Koke
877953,6503.0,N. Molina
877953,753.0,Marcos Llorente
877953,45.0,T. Lemar
877953,2923.0,Y. Carrasco
877953,59.0,Álvaro Morata
877953,583.0,João Félix
877953,47296.0,G. Rulli
877953,166.0,J. Foyth
877953,314.0,Raúl Albiol
877953,46815.0,Pau Torres
877953,1702.0,Pedraza
877953,184226.0,Yeremi Pino
877953,18802.0,É. Capoue
877953,928.0,Dani Parejo
877953,1578.0,G. Lo Celso
877953,1707.0,Gerard Moreno
877953,283058.0,N. Jackson
877954,2464.0,A. Marchesín
877954,47432.0,Hugo Mallo
877954,1926.0,J. Aidoo
877954,47277.0,Unai Núñez
877954,47566.0,Javier Galán
877954,2433.0,R. Tapia
877954,570.0,F. Cervi
877954,47435.0,Fran Beltrán
877954,47416.0,Óscar Rodríguez
877954,47445.0,Iago Aspas
877954,1830.0,Gonçalo Paciência
877954,730.0,T. Courtois
877954,733.0,Carvajal
877954,372.0,Éder Militão
877954,505.0,D. Alaba
877954,653.0,F. Mendy
877954,754.0,L. Modrić
877954,1271.0,A. Tchouaméni
877954,2207.0,E. Camavinga
877954,756.0,F. Valverde
877954,759.0,K. Benzema
877954,762.0,Vinícius Júnior
877955,21566.0,B. Lecomte
877955,46968.0,Óscar Gil
877955,2042.0,Sergi Gómez
877955,47249.0,L. Cabrera
877955,46764.0,Brian Oliván
877955,46799.0,Edu Expósito
877955,10169.0,Vinicius Souza
877955,47336.0,Darder
877955,199824.0,Rubén Sánchez
877955,18907.0,Joselu
877955,128581.0,Nico Melamed
877955,47527.0,S. Dimitrievski
877955,20520.0,I. Balliu
877955,18895.0,F. Lejeune
877955,47533.0,Catena
877955,736.0,Fran García
877955,47285.0,Unai López
877955,41552.0,P. Ciss
877955,131546.0,Isi Palazón
877955,47557.0,Ó. Trejo
877955,47543.0,Álvaro García
877955,52.0,Sergio Camello
877956,2701.0,Y. Bounou
877956,2468.0,G. Montiel
877956,133110.0,T. Nianzou
877956,25345.0,K. Rekik
877956,1493.0,M. Acuña
877956,47389.0,Joan Jordán
877956,452.0,Fernando
877956,385.0,Óliver Torres
877956,176.0,E. Lamela
877956,47013.0,Rafa Mir
877956,30433.0,P. Gómez
877956,1682.0,Asenjo
877956,47078.0,Luis Pérez
877956,740.0,Javier Sánchez
877956,31386.0,J. El Yamiq
877956,2040.0,Escudero
877956,47195.0,Álvaro Aguado
877956,2053.0,Roque Mesa
877956,107153.0,Kike Pérez
877956,46979.0,Iván Sánchez
877956,47495.0,Sergi Guardiola
877956,2717.0,A. Tuhami
877957,47269.0,Álex Remiro
877957,47298.0,Elustondo
877957,47314.0,Zubeldia
877957,47301.0,R. Le Normand
877957,47303.0,Aihen Muñoz
877957,47440.0,Brais Méndez
877957,47315.0,Martín Zubimendi
877957,47311.0,Mikel Merino
877957,634.0,David Silva
877957,32862.0,T. Kubo
877957,2864.0,A. Isak
877957,127.0,M. ter Stegen
877957,101814.0,R. Araújo
877957,2282.0,A. Christensen
877957,619.0,Eric García
877957,538.0,F. de Jong
877957,296667.0,Gavi
877957,153.0,O. Dembélé
877957,133609.0,Pedri
877957,931.0,Ferran Torres
877957,161928.0,Álex Balde
877957,521.0,R. Lewandowski
877958,2814.0,P. Rajković
877958,26302.0,Pablo Maffeo
877958,46738.0,M. Valjent
877958,46733.0,Raíllo
877958,181582.0,Copete
877958,1687.0,Jaume Costa
877958,2208.0,C. Grenier
877958,1484.0,R. Battaglia
877958,46742.0,Dani Rodríguez
877958,927.0,Lee Kang-In
877958,50048.0,V. Muriqi
877958,46672.0,Rui Silva
877958,47119.0,Aitor Ruibal
877958,2469.0,G. Pezzella
877958,1565.0,Edgar González
877958,47547.0,Álex Moreno
877958,2476.0,G. Rodríguez
877958,1580.0,William Carvalho
877958,185477.0,Rodri
877958,668.0,N. Fekir
877958,47320.0,Juanmi
877958,47348.0,Borja Iglesias
877959,47153.0,Juan Carlos
877959,135334.0,S. Bueno
877959,47334.0,David López
877959,47511.0,Juanpe
877959,47516.0,Aleix García
877959,197448.0,Yan Couto
877959,2449.0,Y. Herrera
877959,136117.0,Rodrigo Riquelme
877959,162032.0,Miguel Gutiérrez
877959,2617.0,C. Stuani
877959,50856.0,V. Castellanos
877959,47247.0,David Soria
877959,119742.0,Juan Iglesias
877959,47250.0,D. Dakonam
877959,2819.0,S. Mitrović
877959,46795.0,Domingos Duarte
877959,5987.0,F. Angileri
877959,143.0,Carles Aleñá
877959,47258.0,M. Arambarri
877959,2824.0,N. Maksimović
877959,47499.0,E. Ünal
877959,47472.0,Borja Mayoral
877960,46646.0,Sergio Herrera
877960,47391.0,Rubén Peña
877960,46652.0,Unai García
877960,46653.0,David García
877960,46967.0,Juan Cruz
877960,47579.0,E. Ávila
877960,46662.0,Moncayola
877960,1825.0,Lucas Torró
877960,47574.0,Moi Gómez
877960,46746.0,A. Budimir
877960,67939.0,Aimar Oroz
877960,6492.0,J. Ledesma
877960,47307.0,Zaldúa
877960,46818.0,Luis Hernández
877960,162058.0,Víctor Chust
877960,46759.0,A. Espino
877960,182759.0,M. Diarra
877960,47229.0,Fali Jiménez
877960,11471.0,T. Alarcón
877960,2755.0,A. Mabil
877960,18833.0,Lucas Pérez
877960,47525.0,A. Lozano
877961,46961.0,Edgar Badia
877961,30525.0,Pol Lirola
877961,1983.0,E. Roco
877961,47378.0,Bigas
877961,64268.0,J. Mojica
877961,146.0,Álex Collado
877961,414.0,Omar Mascarell
877961,47414.0,Gumbau
877961,47182.0,Tete Morente
877961,47471.0,Roger Martí
877961,612.0,E. Ponce
877961,46904.0,Fernando Martínez
877961,305803.0,Kaiky
877961,47356.0,Rodrigo Ely
877961,340.0,S. Babić
877961,138809.0,Arnau Puigmal
877961,190485.0,Samú Costa
877961,47056.0,Íñigo Eguaras
877961,47530.0,Sergio Akieme
877961,6065.0,L. Robertone
877961,31406.0,U. Sadiq
877961,138776.0,L. Ramazani
877962,127.0,M. ter Stegen
877962,1257.0,J. Koundé
877962,101814.0,R. Araújo
877962,619.0,Eric García
877962,161928.0,Álex Balde
877962,296667.0,Gavi
877962,144.0,Sergio Busquets
877962,133609.0,Pedri
877962,1496.0,Raphinha
877962,521.0,R. Lewandowski
877962,153.0,O. Dembélé
877962,47474.0,Jordi Masip
877962,47078.0,Luis Pérez
877962,47487.0,Joaquín Fernández
877962,740.0,Javier Sánchez
877962,2040.0,Escudero
877962,104941.0,Monchu
877962,46979.0,Iván Sánchez
877962,107153.0,Kike Pérez
877962,47195.0,Álvaro Aguado
877962,2717.0,A. Tuhami
877962,47495.0,Sergi Guardiola
877963,46672.0,Rui Silva
877963,47119.0,Aitor Ruibal
877963,2469.0,G. Pezzella
877963,1565.0,Edgar González
877963,47547.0,Álex Moreno
877963,2476.0,G. Rodríguez
877963,1580.0,William Carvalho
877963,185477.0,Rodri
877963,668.0,N. Fekir
877963,47320.0,Juanmi
877963,47348.0,Borja Iglesias
877963,46646.0,Sergio Herrera
877963,46657.0,Nacho Vidal
877963,46652.0,Unai García
877963,46653.0,David García
877963,46967.0,Juan Cruz
877963,47391.0,Rubén Peña
877963,46662.0,Moncayola
877963,1825.0,Lucas Torró
877963,47574.0,Moi Gómez
877963,67939.0,Aimar Oroz
877963,47579.0,E. Ávila
877964,46961.0,Edgar Badia
877964,30525.0,Pol Lirola
877964,1983.0,E. Roco
877964,47378.0,Bigas
877964,64268.0,J. Mojica
877964,146.0,Álex Collado
877964,414.0,Omar Mascarell
877964,47414.0,Gumbau
877964,47182.0,Tete Morente
877964,47471.0,Roger Martí
877964,612.0,E. Ponce
877964,47269.0,Álex Remiro
877964,47299.0,Gorosabel
877964,47314.0,Zubeldia
877964,47301.0,R. Le Normand
877964,47303.0,Aihen Muñoz
877964,47440.0,Brais Méndez
877964,47315.0,Martín Zubimendi
877964,47311.0,Mikel Merino
877964,634.0,David Silva
877964,274312.0,M. Cho
877964,32862.0,T. Kubo
877965,47247.0,David Soria
877965,119742.0,Juan Iglesias
877965,46795.0,Domingos Duarte
877965,47250.0,D. Dakonam
877965,51449.0,G. Álvarez
877965,143.0,Carles Aleñá
877965,755.0,Jaime Seoane
877965,47258.0,M. Arambarri
877965,47520.0,Portu
877965,47499.0,E. Ünal
877965,47472.0,Borja Mayoral
877965,47296.0,G. Rulli
877965,166.0,J. Foyth
877965,314.0,Raúl Albiol
877965,46815.0,Pau Torres
877965,1702.0,Pedraza
877965,184226.0,Yeremi Pino
877965,18802.0,É. Capoue
877965,928.0,Dani Parejo
877965,1578.0,G. Lo Celso
877965,1707.0,Gerard Moreno
877965,47467.0,José Luis Morales
877966,21566.0,B. Lecomte
877966,46968.0,Óscar Gil
877966,47478.0,Fernando Calero
877966,47249.0,L. Cabrera
877966,46764.0,Brian Oliván
877966,10169.0,Vinicius Souza
877966,199824.0,Rubén Sánchez
877966,46799.0,Edu Expósito
877966,47336.0,Darder
877966,47349.0,Javi Puado
877966,18907.0,Joselu
877966,730.0,T. Courtois
877966,757.0,Lucas Vázquez
877966,372.0,Éder Militão
877966,2285.0,A. Rüdiger
877966,505.0,D. Alaba
877966,754.0,L. Modrić
877966,1271.0,A. Tchouaméni
877966,752.0,T. Kroos
877966,756.0,F. Valverde
877966,759.0,K. Benzema
877966,762.0,Vinícius Júnior
877967,46904.0,Fernando Martínez
877967,305803.0,Kaiky
877967,47356.0,Rodrigo Ely
877967,340.0,S. Babić
877967,46688.0,Alejandro Pozo
877967,47056.0,Íñigo Eguaras
877967,190485.0,Samú Costa
877967,47530.0,Sergio Akieme
877967,6065.0,L. Robertone
877967,138776.0,L. Ramazani
877967,31406.0,U. Sadiq
877967,2701.0,Y. Bounou
877967,2054.0,Navas
877967,133110.0,T. Nianzou
877967,25345.0,K. Rekik
877967,378.0,Alex Telles
877967,47389.0,Joan Jordán
877967,452.0,Fernando
877967,30433.0,P. Gómez
877967,385.0,Óliver Torres
877967,47013.0,Rafa Mir
877967,176.0,E. Lamela
877968,6492.0,J. Ledesma
877968,47307.0,Zaldúa
877968,46818.0,Luis Hernández
877968,47229.0,Fali Jiménez
877968,46759.0,A. Espino
877968,46824.0,Alejo
877968,162686.0,Antonio Blanco
877968,46772.0,José Mari
877968,2508.0,S. Arzamendia
877968,47525.0,A. Lozano
877968,50502.0,Álvaro Negredo
877968,47270.0,Unai Simón
877968,47275.0,De Marcos
877968,47278.0,Dani Vivian
877968,47271.0,Yeray
877968,47276.0,Lekue
877968,128398.0,Oihan Sancet
877968,47418.0,Mikel Vesga
877968,183799.0,Nico Williams
877968,2672.0,Muniain
877968,30510.0,Álex Berenguer
877968,47294.0,Iñaki Williams
877969,24760.0,G. Mamardashvili
877969,1482.0,Thierry Correia
877969,48372.0,E. Cömert
877969,916.0,M. Diakhaby
877969,920.0,Toni Lato
877969,162106.0,Y. Musah
877969,919.0,Hugo Guillamón
877969,1641.0,Samu Castillejo
877969,930.0,Carlos Soler
877969,126936.0,Samuel Lino
877969,122233.0,Marcos André
877969,29.0,J. Oblak
877969,753.0,Marcos Llorente
877969,31.0,J. Giménez
877969,20.0,A. Witsel
877969,22225.0,Reinildo
877969,48.0,Saúl
877969,2472.0,R. De Paul
877969,926.0,G. Kondogbia
877969,50.0,Koke
877969,59.0,Álvaro Morata
877969,583.0,João Félix
877970,47153.0,Juan Carlos
877970,197448.0,Yan Couto
877970,135334.0,S. Bueno
877970,47511.0,Juanpe
877970,162032.0,Miguel Gutiérrez
877970,2449.0,Y. Herrera
877970,47516.0,Aleix García
877970,47334.0,David López
877970,323815.0,Oscar Ureña
877970,50856.0,V. Castellanos
877970,2617.0,C. Stuani
877970,2464.0,A. Marchesín
877970,47432.0,Hugo Mallo
877970,1926.0,J. Aidoo
877970,47277.0,Unai Núñez
877970,47566.0,Javier Galán
877970,2433.0,R. Tapia
877970,47416.0,Óscar Rodríguez
877970,47435.0,Fran Beltrán
877970,570.0,F. Cervi
877970,47445.0,Iago Aspas
877970,67955.0,Carles Pérez
877971,47527.0,S. Dimitrievski
877971,20520.0,I. Balliu
877971,41552.0,P. Ciss
877971,47533.0,Catena
877971,736.0,Fran García
877971,47109.0,Óscar Valentín
877971,47285.0,Unai López
877971,46775.0,Salvi
877971,47557.0,Ó. Trejo
877971,47543.0,Álvaro García
877971,119.0,R. Falcao
877971,2814.0,P. Rajković
877971,26302.0,Pablo Maffeo
877971,46738.0,M. Valjent
877971,46733.0,Raíllo
877971,181582.0,Copete
877971,1687.0,Jaume Costa
877971,2208.0,C. Grenier
877971,1484.0,R. Battaglia
877971,46742.0,Dani Rodríguez
877971,927.0,Lee Kang-In
877971,50048.0,V. Muriqi
877972,47270.0,Unai Simón
877972,47275.0,De Marcos
877972,47278.0,Dani Vivian
877972,47271.0,Yeray
877972,47276.0,Lekue
877972,128398.0,Oihan Sancet
877972,47418.0,Mikel Vesga
877972,183799.0,Nico Williams
877972,2672.0,Muniain
877972,30510.0,Álex Berenguer
877972,47294.0,Iñaki Williams
877972,47016.0,Álvaro Fernández
877972,46968.0,Óscar Gil
877972,47478.0,Fernando Calero
877972,47249.0,L. Cabrera
877972,46764.0,Brian Oliván
877972,10169.0,Vinicius Souza
877972,46799.0,Edu Expósito
877972,47336.0,Darder
877972,47349.0,Javi Puado
877972,18907.0,Joselu
877972,2737.0,M. Braithwaite
877973,46646.0,Sergio Herrera
877973,46657.0,Nacho Vidal
877973,46652.0,Unai García
877973,46653.0,David García
877973,46967.0,Juan Cruz
877973,47579.0,E. Ávila
877973,46662.0,Moncayola
877973,1825.0,Lucas Torró
877973,47574.0,Moi Gómez
877973,67939.0,Aimar Oroz
877973,46746.0,A. Budimir
877973,47527.0,S. Dimitrievski
877973,20520.0,I. Balliu
877973,18895.0,F. Lejeune
877973,47533.0,Catena
877973,736.0,Fran García
877973,41552.0,P. Ciss
877973,47109.0,Óscar Valentín
877973,46775.0,Salvi
877973,47557.0,Ó. Trejo
877973,47543.0,Álvaro García
877973,52.0,Sergio Camello
877974,47269.0,Álex Remiro
877974,47299.0,Gorosabel
877974,47314.0,Zubeldia
877974,47301.0,R. Le Normand
877974,47303.0,Aihen Muñoz
877974,47440.0,Brais Méndez
877974,47315.0,Martín Zubimendi
877974,47311.0,Mikel Merino
877974,634.0,David Silva
877974,8492.0,A. Sørloth
877974,274312.0,M. Cho
877974,29.0,J. Oblak
877974,31.0,J. Giménez
877974,20.0,A. Witsel
877974,22225.0,Reinildo
877974,50.0,Koke
877974,753.0,Marcos Llorente
877974,2472.0,R. De Paul
877974,48.0,Saúl
877974,2923.0,Y. Carrasco
877974,59.0,Álvaro Morata
877974,583.0,João Félix
877975,2701.0,Y. Bounou
877975,2468.0,G. Montiel
877975,452.0,Fernando
877975,133110.0,T. Nianzou
877975,1493.0,M. Acuña
877975,47389.0,Joan Jordán
877975,1489.0,N. Gudelj
877975,149.0,I. Rakitić
877975,176.0,E. Lamela
877975,47422.0,Y. En-Nesyri
877975,745.0,Isco
877975,127.0,M. ter Stegen
877975,1257.0,J. Koundé
877975,101814.0,R. Araújo
877975,619.0,Eric García
877975,161928.0,Álex Balde
877975,296667.0,Gavi
877975,144.0,Sergio Busquets
877975,133609.0,Pedri
877975,1496.0,Raphinha
877975,521.0,R. Lewandowski
877975,153.0,O. Dembélé
877976,730.0,T. Courtois
877976,733.0,Carvajal
877976,372.0,Éder Militão
877976,505.0,D. Alaba
877976,653.0,F. Mendy
877976,754.0,L. Modrić
877976,1271.0,A. Tchouaméni
877976,2207.0,E. Camavinga
877976,10009.0,Rodrygo
877976,759.0,K. Benzema
877976,762.0,Vinícius Júnior
877976,46672.0,Rui Silva
877976,1264.0,Y. Sabaly
877976,1847.0,Luiz Felipe
877976,1565.0,Edgar González
877976,47547.0,Álex Moreno
877976,2476.0,G. Rodríguez
877976,1573.0,A. Guardado
877976,1570.0,Sergio Canales
877976,668.0,N. Fekir
877976,47320.0,Juanmi
877976,47348.0,Borja Iglesias
877977,47296.0,G. Rulli
877977,18794.0,Kiko Femenía
877977,314.0,Raúl Albiol
877977,46815.0,Pau Torres
877977,1702.0,Pedraza
877977,184226.0,Yeremi Pino
877977,18802.0,É. Capoue
877977,928.0,Dani Parejo
877977,1578.0,G. Lo Celso
877977,1707.0,Gerard Moreno
877977,283058.0,N. Jackson
877977,46961.0,Edgar Badia
877977,2486.0,H. Palacios
877977,1983.0,E. Roco
877977,47378.0,Bigas
877977,46651.0,Clerc
877977,47182.0,Tete Morente
877977,414.0,Omar Mascarell
877977,47057.0,Raúl Guti
877977,146.0,Álex Collado
877977,608.0,L. Boyé
877977,612.0,E. Ponce
877978,24760.0,G. Mamardashvili
877978,1482.0,Thierry Correia
877978,48372.0,E. Cömert
877978,916.0,M. Diakhaby
877978,920.0,Toni Lato
877978,162106.0,Y. Musah
877978,919.0,Hugo Guillamón
877978,161933.0,Nico González
877978,1641.0,Samu Castillejo
877978,122233.0,Marcos André
877978,126936.0,Samuel Lino
877978,47247.0,David Soria
877978,119742.0,Juan Iglesias
877978,47250.0,D. Dakonam
877978,46795.0,Domingos Duarte
877978,5987.0,F. Angileri
877978,143.0,Carles Aleñá
877978,47258.0,M. Arambarri
877978,755.0,Jaime Seoane
877978,47520.0,Portu
877978,47499.0,E. Ünal
877978,47472.0,Borja Mayoral
877979,2464.0,A. Marchesín
877979,47432.0,Hugo Mallo
877979,1926.0,J. Aidoo
877979,47277.0,Unai Núñez
877979,47566.0,Javier Galán
877979,2433.0,R. Tapia
877979,570.0,F. Cervi
877979,47435.0,Fran Beltrán
877979,47416.0,Óscar Rodríguez
877979,67955.0,Carles Pérez
877979,47445.0,Iago Aspas
877979,6492.0,J. Ledesma
877979,47307.0,Zaldúa
877979,46818.0,Luis Hernández
877979,162058.0,Víctor Chust
877979,46759.0,A. Espino
877979,46691.0,Fede
877979,46824.0,Alejo
877979,11471.0,T. Alarcón
877979,162686.0,Antonio Blanco
877979,51588.0,B. Ocampo
877979,47525.0,A. Lozano
877980,1682.0,Asenjo
877980,47078.0,Luis Pérez
877980,47487.0,Joaquín Fernández
877980,740.0,Javier Sánchez
877980,2040.0,Escudero
877980,47195.0,Álvaro Aguado
877980,2053.0,Roque Mesa
877980,107153.0,Kike Pérez
877980,46979.0,Iván Sánchez
877980,47495.0,Sergi Guardiola
877980,47496.0,Óscar Plano
877980,46904.0,Fernando Martínez
877980,46688.0,Alejandro Pozo
877980,47356.0,Rodrigo Ely
877980,340.0,S. Babić
877980,47530.0,Sergio Akieme
877980,46919.0,César de la Hoz
877980,190485.0,Samú Costa
877980,13062.0,Léo Baptistão
877980,6065.0,L. Robertone
877980,138776.0,L. Ramazani
877980,2679.0,Dyego Sousa
877981,2814.0,P. Rajković
877981,26302.0,Pablo Maffeo
877981,46738.0,M. Valjent
877981,46733.0,Raíllo
877981,181582.0,Copete
877981,1687.0,Jaume Costa
877981,107194.0,Antonio Sánchez
877981,1484.0,R. Battaglia
877981,46742.0,Dani Rodríguez
877981,927.0,Lee Kang-In
877981,50048.0,V. Muriqi
877981,47153.0,Juan Carlos
877981,135334.0,S. Bueno
877981,47334.0,David López
877981,47511.0,Juanpe
877981,283668.0,Arnau Martínez
877981,18949.0,Oriol Romeu
877981,47516.0,Aleix García
877981,162032.0,Miguel Gutiérrez
877981,10166.0,Reinier
877981,50856.0,V. Castellanos
877981,136117.0,Rodrigo Riquelme
877982,14382.0,I. Grbić
877982,6503.0,N. Molina
877982,20.0,A. Witsel
877982,2669.0,Hermoso
877982,22225.0,Reinildo
877982,2923.0,Y. Carrasco
877982,2472.0,R. De Paul
877982,926.0,G. Kondogbia
877982,45.0,T. Lemar
877982,53.0,Á. Correa
877982,59.0,Álvaro Morata
877982,2464.0,A. Marchesín
877982,47432.0,Hugo Mallo
877982,1926.0,J. Aidoo
877982,47277.0,Unai Núñez
877982,47566.0,Javier Galán
877982,2433.0,R. Tapia
877982,67955.0,Carles Pérez
877982,47435.0,Fran Beltrán
877982,570.0,F. Cervi
877982,47445.0,Iago Aspas
877982,2032.0,J. Strand Larsen
877983,46672.0,Rui Silva
877983,1264.0,Y. Sabaly
877983,2469.0,G. Pezzella
877983,1847.0,Luiz Felipe
877983,47547.0,Álex Moreno
877983,2476.0,G. Rodríguez
877983,1580.0,William Carvalho
877983,265785.0,Luiz Henrique
